frequency_hz,amplitude
2.781250000000,0.000059973555
2.789062500000,0.000059832639
2.796875000000,0.000059693277
2.804687500000,0.000059555460
2.812500000000,0.000059419168
2.820312500000,0.000059284386
2.828125000000,0.000059151097
2.835937500000,0.000059019286
2.843750000000,0.000058888934
2.851562500000,0.000058760028
2.859375000000,0.000058632552
2.867187500000,0.000058506490
2.875000000000,0.000058381828
2.882812500000,0.000058258552
2.890625000000,0.000058136647
2.898437500000,0.000058016099
2.906250000000,0.000057896894
2.914062500000,0.000057779019
2.921875000000,0.000057662460
2.929687500000,0.000057547205
2.937500000000,0.000057433239
2.945312500000,0.000057320552
2.953125000000,0.000057209129
2.960937500000,0.000057098960
2.968750000000,0.000056990030
2.976562500000,0.000056882328
2.984375000000,0.000056775862
2.992187500000,0.000056670579
3.000000000000,0.000056566497
3.007812500000,0.000056463600
3.015625000000,0.000056361876
3.023437500000,0.000056261315
3.031250000000,0.000056161902
3.039062500000,0.000056063636
3.046875000000,0.000055966500
3.054687500000,0.000055870484
3.062500000000,0.000055775581
3.070312500000,0.000055681779
3.078125000000,0.000055589070
3.085937500000,0.000055497444
3.093750000000,0.000055406892
3.101562500000,0.000055317405
3.109375000000,0.000055228974
3.117187500000,0.000055141590
3.125000000000,0.000055055245
3.132812500000,0.000054969931
3.140625000000,0.000054885639
3.148437500000,0.000054802361
3.156250000000,0.000054720089
3.164062500000,0.000054638815
3.171875000000,0.000054558531
3.179687500000,0.000054479229
3.187500000000,0.000054400904
3.195312500000,0.000054323546
3.203125000000,0.000054247149
3.210937500000,0.000054171705
3.218750000000,0.000054097207
3.226562500000,0.000054023649
3.234375000000,0.000053951025
3.242187500000,0.000053879327
3.250000000000,0.000053808547
3.257812500000,0.000053738682
3.265625000000,0.000053669723
3.273437500000,0.000053601664
3.281250000000,0.000053534501
3.289062500000,0.000053468226
3.296875000000,0.000053402833
3.304687500000,0.000053338317
3.312500000000,0.000053274673
3.320312500000,0.000053211893
3.328125000000,0.000053149974
3.335937500000,0.000053088910
3.343750000000,0.000053028695
3.351562500000,0.000052969323
3.359375000000,0.000052910791
3.367187500000,0.000052853093
3.375000000000,0.000052796223
3.382812500000,0.000052740179
3.390625000000,0.000052684952
3.398437500000,0.000052630540
3.406250000000,0.000052576938
3.414062500000,0.000052524142
3.421875000000,0.000052472146
3.429687500000,0.000052420946
3.437500000000,0.000052370540
3.445312500000,0.000052320922
3.453125000000,0.000052272087
